idAddresses,Country,City,Street,Appartment
8388,ES,Valencia,Park 77,18
8389,CZ,Brno,Sunset 73,109
8390,PL,Wroclaw,Central 69,142
8391,PL,Wroclaw,Green 37,120
8392,PL,Wroclaw,Sunset 133,109
8393,PL,Warsaw,Cedar 11,127
8394,FR,Lyon,Cedar 105,140
8395,PL,Poznan,Oak 103,105
8396,US,Los Angeles,Oak 56,116
8397,RU,Kazan,Cedar 189,125
8398,NL,Rotterdam,Oak 192,10
8399,NL,Rotterdam,Sunset 30,31
8400,FR,Nice,Main 101,6
8401,CZ,Prague,Park 90,6
8402,FR,Nice,River 96,7
8403,SE,Gothenburg,River 154,7
8404,CZ,Prague,Central 150,124
8405,RU,Saint Petersburg,Sunset 42,55
8406,DE,Stuttgart,Main 141,133
8407,DE,Berlin,Central 163,129
8408,DE,Frankfurt,Green 89,121
8409,US,Seattle,Main 188,107
8410,RU,Yekaterinburg,Green 31,138
8411,SE,Stockholm,Oak 53,29
8412,DE,Hamburg,Hill 4,43
8413,PL,Gdansk,Green 147,17
8414,FR,Lyon,Hill 172,22
8415,IT,Turin,Oak 155,2
8416,FR,Paris,River 193,8
8417,IT,Naples,Cedar 89,24
8418,NL,Rotterdam,Oak 153,9
8419,SE,Malmo,Hill 24,57
8420,FR,Nice,Hill 21,119
8421,FR,Marseille,Central 169,21
8422,US,Los Angeles,Green 53,43
8423,DE,Munich,Hill 6,41
8424,NL,The Hague,Cedar 131,101
8425,NL,Rotterdam,Hill 169,142
8426,CZ,Brno,Hill 91,78
8427,PL,Gdansk,Green 78,90
8428,IT,Bologna,Pine 26,55
8429,RU,Samara,Sunset 159,141
8430,PL,Wroclaw,Pine 84,147
8431,PL,Wroclaw,Main 27,140
8432,RU,Moscow,Hill 116,86
8433,NL,Utrecht,River 44,70
8434,IT,Turin,River 149,84
8435,US,Houston,Hill 42,119
8436,IT,Milan,Oak 178,85
8437,ES,Madrid,Central 94,80
8438,US,Chicago,Cedar 83,146
8439,FR,Paris,River 26,21
8440,SE,Malmo,Cedar 169,70
8441,IT,Rome,Cedar 58,60
8442,SE,Stockholm,Main 149,34
8443,IT,Turin,Park 181,140
8444,DE,Cologne,Sunset 32,75
8445,RU,Samara,Main 180,120
8446,US,Phoenix,Central 157,50
8447,DE,Berlin,Hill 34,57
8448,US,Chicago,River 139,58
8449,US,Phoenix,Oak 30,116
8450,SE,Gothenburg,Central 20,8
8451,FR,Toulouse,Cedar 117,100
8452,FR,Toulouse,Pine 161,74
8453,FR,Toulouse,Sunset 8,14
8454,ES,Barcelona,Hill 75,76
8455,CZ,Ostrava,Pine 59,88
8456,US,New York,Green 133,153
8457,FR,Lyon,Central 139,130
8458,SE,Gothenburg,Sunset 6,148
8459,FR,Lyon,River 105,36
8460,DE,Cologne,Pine 170,108
8461,ES,Valencia,Central 10,145
8462,DE,Stuttgart,Park 87,134
8463,CZ,Ostrava,Pine 76,151
8464,NL,Rotterdam,Green 147,41
8465,SE,Malmo,Pine 76,91
8466,ES,Seville,Pine 102,33
8467,ES,Bilbao,Sunset 35,154
8468,FR,Toulouse,Oak 110,63
8469,SE,Gothenburg,Green 149,63
8470,CZ,Prague,River 147,94
8471,US,Phoenix,Cedar 12,94
8472,SE,Stockholm,River 84,98
8473,NL,Utrecht,River 90,117
8474,RU,Moscow,Central 144,28
8475,SE,Stockholm,Oak 78,96
8476,CZ,Ostrava,Green 118,152
8477,FR,Lyon,Hill 18,141
8478,NL,Rotterdam,Cedar 111,9
8479,CZ,Prague,Oak 47,96
8480,RU,Yekaterinburg,Central 65,153
8481,DE,Stuttgart,Sunset 84,51
8482,FR,Marseille,Main 144,44
8483,ES,Madrid,Hill 116,52
8484,NL,Amsterdam,Park 157,65
8485,CZ,Ostrava,River 34,90
8486,IT,Milan,Central 166,70
8487,FR,Paris,Oak 3,60
8488,RU,Perm,Green 117,100
8489,IT,Bologna,Pine 143,133
8490,NL,Utrecht,Hill 156,79
8491,RU,Ufa,Main 105,24
8492,FR,Nice,Pine 38,70
8493,IT,Rome,Pine 173,59
8494,PL,Gdansk,Sunset 167,34
8495,RU,Samara,Sunset 40,68
8496,US,New York,Green 73,70
8497,FR,Marseille,Oak 147,71
8498,RU,Ufa,Green 27,79
8499,SE,Stockholm,Park 122,133
8500,DE,Frankfurt,Central 184,58
8501,ES,Madrid,Sunset 181,116
8502,CZ,Ostrava,Hill 49,110
8503,FR,Marseille,Park 93,117
8504,SE,Malmo,Main 158,112
8505,CZ,Brno,Cedar 7,127
8506,DE,Cologne,Main 163,79
8507,NL,Amsterdam,Oak 26,48
8508,DE,Frankfurt,Central 79,65
8509,NL,Amsterdam,Central 32,148
8510,PL,Warsaw,River 64,9
8511,PL,Gdansk,Green 195,68
8512,RU,Ufa,Central 74,117
8513,FR,Marseille,Oak 125,130
8514,IT,Milan,Green 145,122
8515,ES,Bilbao,Cedar 180,151
8516,FR,Toulouse,Oak 54,152
8517,RU,Yekaterinburg,Cedar 36,44
8518,CZ,Brno,Sunset 123,114
8519,PL,Warsaw,Sunset 46,64
8520,IT,Milan,Main 41,45
8521,US,Los Angeles,Park 187,25
8522,FR,Toulouse,River 23,84
8523,ES,Valencia,Hill 197,65
8524,IT,Turin,Pine 139,129
8525,PL,Krakow,Cedar 21,152
8526,ES,Madrid,Park 36,66
8527,US,Seattle,River 142,133
8528,DE,Hamburg,River 156,33
8529,RU,Samara,Park 122,155
8530,PL,Wroclaw,River 79,60
8531,ES,Madrid,Pine 77,27
8532,ES,Bilbao,Sunset 107,40
8533,ES,Barcelona,Oak 27,109
8534,NL,The Hague,Sunset 160,145
8535,US,Los Angeles,Park 36,20
8536,CZ,Brno,Pine 156,151
8537,PL,Poznan,Green 152,100
8538,CZ,Prague,Pine 3,130
8539,DE,Stuttgart,Oak 133,32
8540,RU,Perm,Central 7,45
8541,NL,The Hague,Green 43,12
8542,NL,Rotterdam,Cedar 61,39
8543,PL,Wroclaw,Central 40,45
8544,PL,Krakow,Central 15,146
8545,PL,Gdansk,Sunset 131,24
8546,US,Boston,Park 7,140
8547,FR,Paris,Cedar 7,120
8548,PL,Wroclaw,Oak 66,38
8549,SE,Stockholm,Cedar 96,117
8550,ES,Seville,Main 2,104
8551,SE,Malmo,Green 175,126
8552,FR,Marseille,Cedar 184,81
8553,ES,Madrid,Sunset 172,103
8554,FR,Lyon,Park 8,138
8555,US,Houston,Green 87,125
8556,US,Seattle,Cedar 187,15
8557,DE,Cologne,Pine 131,91
8558,SE,Malmo,Pine 173,154
8559,NL,Amsterdam,Cedar 117,14
8560,ES,Madrid,Sunset 127,83
8561,IT,Turin,Green 132,124
8562,NL,Rotterdam,Oak 189,80
8563,PL,Poznan,Pine 86,31
8564,NL,Rotterdam,River 173,27
8565,PL,Gdansk,Central 92,99
8566,ES,Bilbao,Cedar 38,25
8567,DE,Frankfurt,Hill 72,78
8568,PL,Gdansk,Main 75,27
8569,PL,Krakow,Hill 45,128
8570,IT,Rome,Central 2,57
8571,DE,Stuttgart,Pine 143,115
8572,IT,Turin,Sunset 74,80
8573,RU,Perm,Pine 143,137
8574,FR,Marseille,Main 130,96
8575,ES,Barcelona,Cedar 68,73
8576,SE,Gothenburg,Pine 66,68
8577,FR,Nice,Park 67,47
8578,NL,Amsterdam,Green 101,145
8579,CZ,Ostrava,Park 80,142
8580,FR,Toulouse,Green 39,151
8581,NL,The Hague,Sunset 96,143
8582,IT,Rome,River 182,7
8583,SE,Malmo,Oak 139,13
8584,CZ,Brno,Park 155,73
8585,DE,Frankfurt,Cedar 18,66
8586,SE,Stockholm,Hill 87,88
8587,RU,Perm,Pine 185,58
8588,NL,The Hague,River 17,106
8589,NL,The Hague,Main 72,9
8590,FR,Paris,Pine 35,7
8591,RU,Kazan,Hill 20,119
8592,CZ,Brno,Park 116,103
8593,RU,Ufa,Hill 187,97
8594,NL,Utrecht,Cedar 116,120
8595,ES,Madrid,Main 140,41
8596,ES,Valencia,Central 47,153
8597,CZ,Ostrava,Park 25,109
8598,IT,Naples,Park 62,75
8599,RU,Yekaterinburg,Hill 125,7
8600,NL,Rotterdam,Cedar 154,51
8601,RU,Perm,Pine 18,29
8602,NL,The Hague,Green 4,36
8603,NL,Amsterdam,Park 184,43
8604,IT,Bologna,Main 101,155
8605,US,Boston,Main 105,26
8606,ES,Seville,Park 71,116
8607,RU,Ufa,Cedar 195,122
8608,US,Phoenix,Main 196,58
8609,SE,Gothenburg,Pine 129,53
8610,ES,Bilbao,Cedar 132,130
8611,FR,Lyon,Main 52,98
8612,PL,Krakow,Oak 107,153
8613,ES,Valencia,Sunset 127,2
8614,FR,Marseille,Oak 195,141
8615,IT,Naples,Green 157,36
8616,SE,Stockholm,Oak 174,124
8617,SE,Stockholm,Green 75,59
8618,NL,Rotterdam,Oak 191,133
8619,NL,Rotterdam,Park 55,86
8620,CZ,Ostrava,Oak 165,143
8621,FR,Nice,River 163,128
8622,US,Boston,Central 65,71
8623,PL,Wroclaw,Green 121,127
8624,FR,Marseille,Cedar 63,93
8625,PL,Warsaw,Hill 158,91
8626,FR,Lyon,Sunset 106,154
8627,FR,Paris,Sunset 13,89
8628,SE,Gothenburg,Hill 137,70
8629,SE,Malmo,Cedar 93,91
8630,DE,Hamburg,Sunset 171,90
8631,US,Miami,Cedar 198,108
8632,IT,Turin,Oak 99,68
8633,DE,Berlin,Oak 19,147
8634,ES,Seville,Hill 179,96
8635,NL,Amsterdam,Green 91,78
8636,CZ,Prague,Cedar 113,19
8637,FR,Marseille,River 73,122
8638,DE,Stuttgart,Park 184,27
8639,DE,Munich,Cedar 103,134
8640,DE,Berlin,Sunset 12,147
8641,CZ,Ostrava,Hill 171,75
8642,CZ,Prague,Sunset 36,48
8643,DE,Munich,Pine 21,122
8644,NL,The Hague,Oak 163,126
8645,CZ,Brno,Central 63,119
8646,IT,Naples,Park 30,145
8647,CZ,Ostrava,Oak 80,87
8648,FR,Paris,Green 97,71
8649,RU,Yekaterinburg,Oak 7,150
8650,US,Los Angeles,Cedar 129,143
8651,CZ,Prague,Park 74,70
8652,PL,Krakow,Park 9,45
8653,SE,Malmo,Sunset 94,40
8654,IT,Turin,Main 86,135
8655,US,Houston,Pine 176,11
8656,RU,Moscow,Oak 58,131
8657,NL,Amsterdam,Oak 162,16
8658,ES,Madrid,Central 143,141
8659,ES,Seville,Central 167,89
8660,PL,Wroclaw,Green 119,24
8661,DE,Frankfurt,Central 123,153
8662,IT,Rome,Central 18,55
8663,IT,Naples,Pine 143,36
8664,CZ,Brno,River 48,113
8665,DE,Frankfurt,Hill 16,137
8666,NL,Utrecht,Sunset 178,105
8667,US,New York,Central 163,144
8668,US,Chicago,River 71,140
8669,SE,Stockholm,Sunset 30,5
8670,ES,Valencia,Oak 79,23
8671,ES,Seville,Green 185,83
8672,FR,Nice,Main 198,17
8673,CZ,Ostrava,Main 73,2
8674,NL,Utrecht,Central 81,95
8675,ES,Madrid,Sunset 3,76
8676,US,Seattle,Park 180,134
8677,IT,Naples,Cedar 193,80
8678,ES,Madrid,Cedar 105,12
8679,NL,The Hague,Sunset 181,43
8680,RU,Yekaterinburg,Main 77,60
8681,ES,Seville,Park 147,99
8682,DE,Stuttgart,Central 2,6
8683,PL,Krakow,Green 171,130
8684,SE,Gothenburg,Cedar 16,107
8685,DE,Munich,Hill 67,145
8686,FR,Toulouse,Cedar 37,8
8687,SE,Gothenburg,River 34,103
8688,US,Boston,Park 114,126
8689,ES,Madrid,River 74,20
8690,CZ,Ostrava,Sunset 137,51
8691,DE,Munich,Sunset 139,152
8692,RU,Perm,Sunset 166,60
8693,FR,Nice,Park 8,104
8694,IT,Turin,River 144,33
8695,DE,Munich,Pine 136,87
8696,IT,Rome,Park 156,83
8697,US,Boston,Main 114,106
8698,RU,Moscow,Cedar 2,83
8699,PL,Krakow,Sunset 16,43
8700,PL,Gdansk,Main 199,144
8701,FR,Paris,River 197,56
8702,IT,Turin,Central 71,131
8703,IT,Bologna,Green 173,48
8704,CZ,Ostrava,Hill 56,73
8705,DE,Stuttgart,Main 116,107
8706,IT,Turin,Hill 113,102
8707,ES,Valencia,Main 197,54
8708,US,New York,Pine 100,61
8709,PL,Krakow,Oak 193,64
8710,DE,Stuttgart,Main 11,108
8711,US,Miami,Park 123,49
8712,ES,Barcelona,Green 167,20
8713,FR,Paris,Central 133,133
8714,RU,Yekaterinburg,Cedar 45,33
8715,US,Los Angeles,Central 67,131
8716,DE,Hamburg,Main 56,104
8717,US,Los Angeles,River 120,134
8718,RU,Moscow,Park 55,53
8719,DE,Munich,Main 85,3
8720,CZ,Ostrava,Central 143,116
8721,SE,Gothenburg,Central 163,150
8722,PL,Poznan,Oak 68,118
8723,IT,Bologna,Green 35,124
8724,RU,Ufa,Cedar 85,98
8725,ES,Valencia,Hill 9,31
8726,FR,Marseille,Main 199,21
8727,ES,Seville,Park 198,155
8728,SE,Malmo,Pine 77,113
8729,RU,Yekaterinburg,Sunset 147,152
8730,ES,Valencia,Green 108,137
8731,SE,Malmo,Central 199,124
8732,RU,Moscow,Green 18,106
8733,CZ,Prague,Main 19,19
8734,IT,Naples,Hill 173,73
8735,NL,The Hague,Cedar 93,73
8736,RU,Samara,Oak 135,109
8737,RU,Yekaterinburg,Main 40,146
8738,IT,Turin,Cedar 39,62
8739,NL,Rotterdam,Hill 79,90
8740,RU,Samara,Cedar 197,126
8741,PL,Gdansk,Park 26,121
8742,DE,Stuttgart,River 183,124
8743,RU,Samara,Hill 137,72
8744,IT,Bologna,Sunset 150,15
8745,NL,The Hague,Main 41,4
8746,NL,Amsterdam,Main 158,119
8747,PL,Gdansk,Cedar 135,18
8748,ES,Madrid,Hill 51,103
8749,IT,Bologna,Main 4,91
8750,PL,Gdansk,Sunset 81,111
8751,NL,Amsterdam,Oak 42,53
8752,NL,The Hague,Sunset 165,45
8753,SE,Stockholm,Sunset 93,72
8754,ES,Bilbao,Central 56,80
8755,NL,Utrecht,River 182,65
8756,SE,Stockholm,Cedar 98,94
8757,NL,The Hague,Central 134,40
8758,IT,Rome,Hill 146,59
8759,FR,Nice,Oak 28,101
8760,PL,Poznan,Sunset 149,138
8761,CZ,Brno,Cedar 156,103
8762,NL,Amsterdam,Oak 46,139
8763,RU,Moscow,Sunset 78,83
8764,PL,Krakow,Green 31,145
8765,RU,Novosibirsk,Pine 117,149
8766,PL,Poznan,Park 185,97
8767,ES,Valencia,River 98,16
8768,US,New York,Central 21,100
8769,PL,Gdansk,Pine 145,2
8770,FR,Toulouse,River 95,55
8771,NL,The Hague,Cedar 115,133
8772,NL,Utrecht,Park 190,27
8773,DE,Hamburg,Green 197,103
8774,IT,Rome,Sunset 110,139
8775,FR,Marseille,River 19,11
8776,ES,Madrid,River 118,15
8777,ES,Seville,Main 4,86
8778,FR,Toulouse,Cedar 148,86
8779,NL,The Hague,Green 130,109
8780,SE,Gothenburg,Cedar 194,79
8781,NL,Rotterdam,Park 95,58
8782,PL,Wroclaw,Hill 21,146
8783,IT,Turin,Green 4,14
8784,CZ,Brno,Cedar 28,31
8785,SE,Gothenburg,Main 167,117
8786,CZ,Ostrava,Oak 5,58
8787,DE,Hamburg,Hill 72,49
8788,CZ,Prague,Main 155,71
8789,SE,Stockholm,Park 109,39
8790,DE,Frankfurt,Main 198,143
8791,US,Los Angeles,Hill 97,80
8792,IT,Turin,Cedar 96,154
8793,US,Miami,Hill 177,17
8794,CZ,Ostrava,Central 123,41
8795,NL,Utrecht,Central 116,82
8796,US,Phoenix,Pine 75,125
8797,PL,Wroclaw,Sunset 51,44
8798,PL,Poznan,Park 89,31
8799,NL,Rotterdam,Pine 66,101
8800,FR,Toulouse,River 89,126
8801,CZ,Prague,Oak 15,151
8802,PL,Warsaw,Green 185,21
8803,ES,Bilbao,Park 103,153
8804,NL,Rotterdam,Park 131,119
8805,ES,Madrid,Sunset 88,4
8806,IT,Milan,Central 200,94
8807,FR,Toulouse,Main 132,121
8808,CZ,Ostrava,Central 16,103
8809,US,Phoenix,Cedar 108,25
8810,IT,Naples,Green 174,51
8811,DE,Stuttgart,Pine 45,23
8812,RU,Samara,Central 135,137
8813,SE,Gothenburg,Main 30,138
8814,RU,Novosibirsk,Oak 106,43
8815,CZ,Ostrava,Sunset 163,6
8816,NL,Amsterdam,Green 31,110
8817,DE,Hamburg,River 158,38
8818,ES,Madrid,Sunset 47,8
8819,RU,Saint Petersburg,Pine 181,122
8820,RU,Saint Petersburg,Cedar 56,71
8821,NL,The Hague,Hill 176,103
8822,NL,The Hague,Cedar 51,14
8823,RU,Saint Petersburg,Park 150,86
8824,ES,Barcelona,Pine 172,64
8825,RU,Saint Petersburg,Pine 59,25
8826,FR,Paris,Main 175,54
8827,NL,Amsterdam,Hill 114,140
8828,IT,Milan,Main 155,123
8829,RU,Yekaterinburg,Park 87,23
8830,DE,Cologne,Main 167,5
8831,PL,Warsaw,Sunset 45,85
8832,PL,Poznan,Oak 82,99
8833,DE,Stuttgart,Cedar 130,90
8834,SE,Malmo,Park 94,138
8835,FR,Nice,Hill 6,4
8836,PL,Poznan,Hill 3,101
8837,CZ,Ostrava,Main 35,80
8838,DE,Stuttgart,Main 50,128
8839,FR,Toulouse,Hill 8,112
8840,NL,Utrecht,Pine 1,30
8841,CZ,Brno,Central 65,71
8842,NL,Utrecht,Green 48,48
8843,IT,Bologna,Sunset 29,140
8844,SE,Stockholm,Pine 124,118
8845,SE,Malmo,Green 154,67
8846,DE,Frankfurt,Green 135,110
8847,DE,Hamburg,Hill 170,149
8848,RU,Perm,Sunset 148,124
8849,SE,Malmo,Cedar 133,28
8850,CZ,Ostrava,Cedar 80,31
8851,SE,Stockholm,Oak 191,63
8852,RU,Yekaterinburg,Main 196,71
8853,SE,Stockholm,Pine 83,13
8854,FR,Toulouse,Park 7,70
8855,IT,Turin,River 42,73
8856,IT,Turin,Pine 71,34
8857,ES,Valencia,Green 168,116
8858,PL,Poznan,Oak 187,38
8859,DE,Cologne,Park 57,72
8860,CZ,Brno,Pine 11,44
8861,PL,Wroclaw,Park 135,32
8862,DE,Munich,Park 89,128
8863,RU,Kazan,Park 67,154
8864,FR,Toulouse,Hill 172,49
8865,US,Phoenix,Central 99,33
8866,IT,Naples,Park 56,45
8867,IT,Milan,Pine 16,91
8868,SE,Gothenburg,Central 134,13
8869,RU,Kazan,Sunset 85,46
8870,CZ,Ostrava,Park 126,15
8871,SE,Stockholm,Pine 91,133
8872,US,Los Angeles,Green 190,71
8873,US,Los Angeles,Pine 95,65
8874,ES,Valencia,Park 132,149
8875,PL,Krakow,Main 44,15
8876,CZ,Brno,Pine 47,37
8877,RU,Yekaterinburg,River 16,28
8878,NL,Utrecht,Park 117,77
8879,FR,Nice,Main 117,48
8880,IT,Milan,Main 19,78
8881,DE,Berlin,Sunset 2,53
8882,US,Houston,Cedar 105,97
8883,NL,The Hague,Central 166,95
8884,NL,Rotterdam,Sunset 16,82
8885,CZ,Brno,Green 43,149
8886,US,Chicago,Sunset 58,19
8887,NL,The Hague,Sunset 17,80
8888,DE,Munich,Green 72,1
8889,DE,Hamburg,River 191,60
8890,SE,Malmo,Pine 2,129
8891,RU,Kazan,River 103,66
8892,IT,Turin,Sunset 115,80
8893,NL,The Hague,River 177,136
8894,NL,Rotterdam,Main 25,79
8895,IT,Naples,Oak 46,122
8896,FR,Nice,Main 158,130
8897,ES,Madrid,Hill 3,36
8898,SE,Gothenburg,Hill 156,19
8899,CZ,Prague,Central 80,121
8900,DE,Hamburg,Hill 111,151
8901,SE,Stockholm,Pine 4,140
8902,NL,Utrecht,Park 23,26
8903,US,Phoenix,Pine 126,134
8904,FR,Lyon,Hill 152,117
8905,CZ,Prague,Hill 40,13
8906,FR,Nice,Hill 5,91
8907,RU,Kazan,Sunset 139,90
8908,CZ,Ostrava,Park 195,101
8909,ES,Madrid,Central 171,111
8910,DE,Hamburg,Main 96,19
8911,FR,Lyon,Central 148,114
8912,FR,Paris,Hill 130,107
8913,NL,The Hague,Central 116,148
8914,CZ,Prague,Park 192,101
8915,IT,Bologna,River 27,5
8916,FR,Toulouse,Pine 11,44
8917,US,Chicago,Pine 177,80
8918,ES,Bilbao,River 68,107
8919,PL,Wroclaw,Cedar 143,95
8920,SE,Stockholm,Central 190,104
8921,NL,Rotterdam,Central 139,136
8922,US,Seattle,Green 83,107
8923,CZ,Ostrava,Main 5,72
8924,DE,Frankfurt,Main 194,149
8925,US,Los Angeles,Cedar 106,15
8926,US,New York,River 143,95
8927,IT,Bologna,Main 149,119
8928,SE,Malmo,Hill 127,114
8929,PL,Poznan,Pine 167,65
8930,RU,Novosibirsk,Pine 168,120
8931,SE,Stockholm,Park 112,16
8932,NL,Rotterdam,Oak 25,36
8933,ES,Bilbao,River 80,14
8934,PL,Gdansk,Cedar 200,68
8935,PL,Krakow,Main 132,84
8936,RU,Saint Petersburg,Green 61,15
8937,DE,Berlin,River 100,151
8938,ES,Barcelona,Cedar 152,140
8939,IT,Rome,Main 10,109
8940,US,Phoenix,Sunset 61,148
8941,ES,Bilbao,Sunset 127,142
8942,CZ,Prague,River 14,93
8943,ES,Valencia,Hill 173,68
8944,ES,Bilbao,Main 26,131
8945,PL,Gdansk,Sunset 192,4
8946,IT,Rome,River 123,7
8947,ES,Madrid,River 52,13
8948,US,Miami,Main 27,9
8949,CZ,Brno,Cedar 66,93
8950,SE,Stockholm,Main 138,48
8951,PL,Gdansk,Pine 56,128
8952,DE,Frankfurt,Main 143,48
8953,IT,Naples,Sunset 172,141
8954,US,New York,Central 179,23
8955,FR,Marseille,Hill 28,154
8956,US,Boston,River 195,93
8957,FR,Lyon,Sunset 18,17
8958,CZ,Ostrava,Main 177,117
8959,ES,Valencia,Pine 35,72
8960,CZ,Ostrava,Green 51,50
8961,RU,Yekaterinburg,Sunset 88,73
8962,NL,Amsterdam,Hill 25,95
8963,CZ,Prague,Hill 77,48
8964,DE,Hamburg,Pine 128,144
8965,ES,Barcelona,Main 137,150
8966,US,Seattle,Green 137,42
8967,IT,Turin,Hill 94,141
8968,SE,Gothenburg,Sunset 37,34
8969,NL,The Hague,Green 111,149
8970,RU,Samara,Green 183,139
8971,PL,Poznan,Main 74,101
8972,RU,Novosibirsk,Green 109,143
8973,US,New York,Park 38,149
8974,US,Boston,Main 65,88
8975,IT,Naples,Pine 196,131
8976,NL,Rotterdam,Central 38,17
8977,IT,Bologna,Sunset 101,154
8978,DE,Hamburg,Central 164,85
8979,FR,Lyon,River 175,117
8980,US,Miami,Green 160,57
8981,PL,Warsaw,Park 174,74
8982,SE,Malmo,Central 93,146
8983,US,Chicago,Central 11,129
8984,SE,Malmo,Hill 175,137
8985,CZ,Prague,Pine 37,59
8986,NL,Amsterdam,Pine 117,45
8987,IT,Turin,Cedar 160,106
8988,NL,Rotterdam,Central 178,126
8989,DE,Hamburg,Pine 18,66
8990,CZ,Brno,Oak 116,143
8991,NL,Utrecht,Sunset 191,118
8992,ES,Bilbao,Sunset 181,126
8993,FR,Toulouse,Sunset 125,122
8994,US,Phoenix,Main 113,19
8995,CZ,Brno,Main 182,98
8996,SE,Stockholm,Cedar 159,155
8997,US,Phoenix,Cedar 194,148
8998,SE,Malmo,River 5,86
8999,FR,Paris,Main 88,13
9000,US,Miami,Main 58,31
9001,RU,Ufa,Main 174,59
9002,CZ,Prague,River 164,127
9003,SE,Malmo,Pine 194,81
9004,DE,Cologne,Pine 107,137
9005,DE,Cologne,Cedar 31,10
9006,CZ,Brno,Park 120,14
9007,US,Miami,Cedar 187,3
9008,IT,Milan,Main 58,20
9009,PL,Wroclaw,Main 189,27
9010,ES,Seville,Oak 32,52
9011,PL,Warsaw,Hill 33,7
9012,IT,Milan,Cedar 114,28
9013,PL,Poznan,Cedar 144,130
9014,IT,Milan,Pine 105,117
9015,DE,Berlin,Hill 182,64
9016,CZ,Prague,Green 24,77
9017,CZ,Ostrava,River 189,108
9018,IT,Bologna,Cedar 129,33
9019,IT,Naples,Park 45,35
9020,FR,Nice,Oak 69,129
9021,DE,Berlin,Park 176,152
9022,IT,Bologna,Oak 84,120
9023,CZ,Prague,Oak 197,53
9024,ES,Bilbao,Oak 1,30
9025,FR,Toulouse,Park 141,136
9026,NL,Utrecht,Main 181,82
9027,NL,Utrecht,Pine 87,63
9028,RU,Novosibirsk,Sunset 52,37
9029,FR,Toulouse,Central 168,74
9030,PL,Wroclaw,Park 14,149
9031,SE,Gothenburg,Cedar 164,116
9032,FR,Lyon,Park 163,117
9033,IT,Turin,Pine 15,9
9034,DE,Hamburg,Main 195,39
9035,US,Seattle,Park 182,103
9036,IT,Naples,Oak 10,112
9037,US,New York,Park 127,59
9038,US,Houston,Cedar 188,64
9039,IT,Naples,Oak 127,34
9040,FR,Toulouse,Cedar 131,110
9041,FR,Toulouse,Park 198,26
9042,RU,Ufa,Sunset 64,142
9043,DE,Frankfurt,River 83,10
9044,PL,Poznan,Main 118,125
9045,NL,Amsterdam,River 98,58
9046,CZ,Prague,River 118,98
9047,ES,Bilbao,Oak 27,100
9048,NL,Rotterdam,Oak 16,155
9049,CZ,Prague,Pine 156,123
9050,CZ,Prague,River 51,10
9051,RU,Yekaterinburg,Hill 165,147
9052,DE,Berlin,Main 88,66
9053,PL,Krakow,Pine 85,73
9054,CZ,Prague,Sunset 96,82
9055,FR,Lyon,Hill 70,117
9056,FR,Paris,Park 36,42
9057,US,Houston,Park 19,5
9058,CZ,Brno,River 92,144
9059,NL,Utrecht,Pine 164,64
9060,SE,Stockholm,Main 56,78
9061,SE,Malmo,Central 58,132
9062,IT,Turin,River 11,102
9063,SE,Gothenburg,Central 74,155
9064,CZ,Prague,Cedar 47,66
9065,RU,Moscow,Cedar 5,45
9066,FR,Nice,Hill 194,32
9067,DE,Frankfurt,River 43,123
9068,NL,Amsterdam,Pine 156,104
9069,DE,Stuttgart,Oak 32,55
9070,SE,Stockholm,Cedar 95,88
9071,FR,Paris,Sunset 136,100
9072,NL,The Hague,Green 167,99
9073,NL,Amsterdam,River 126,132
9074,DE,Stuttgart,Hill 180,113
9075,RU,Ufa,Park 84,20
9076,US,Los Angeles,River 163,47
9077,PL,Krakow,Hill 170,62
9078,NL,The Hague,Main 114,57
9079,FR,Marseille,Oak 62,72
9080,SE,Gothenburg,River 19,16
9081,NL,The Hague,Pine 106,97
9082,US,Phoenix,Green 93,25
9083,IT,Bologna,Sunset 7,111
9084,DE,Cologne,River 199,40
9085,FR,Lyon,Central 89,139
9086,CZ,Prague,Pine 190,16
9087,ES,Valencia,Green 34,18
9088,NL,Amsterdam,Hill 136,32
9089,RU,Novosibirsk,Green 22,153
9090,US,Boston,Park 149,82
9091,ES,Seville,Hill 69,77
9092,PL,Warsaw,Pine 66,12
9093,CZ,Ostrava,Main 68,136
9094,ES,Barcelona,Pine 189,85
9095,NL,Utrecht,Sunset 159,117
9096,NL,Utrecht,Sunset 113,127
9097,ES,Barcelona,Cedar 164,37
9098,ES,Bilbao,Cedar 187,71
9099,DE,Cologne,Oak 50,21
9100,SE,Malmo,Oak 153,51
9101,CZ,Brno,Pine 56,20
9102,DE,Berlin,Main 133,76
9103,FR,Marseille,Sunset 181,89
9104,FR,Marseille,Sunset 48,122
9105,SE,Malmo,Central 67,77
9106,IT,Turin,Pine 58,56
9107,IT,Bologna,River 29,3
9108,RU,Novosibirsk,Oak 35,118
9109,SE,Stockholm,Cedar 154,145
9110,PL,Wroclaw,Main 18,73
9111,RU,Ufa,Park 81,130
9112,NL,Rotterdam,Main 86,61
9113,ES,Madrid,Main 194,69
9114,FR,Toulouse,Green 115,100
9115,ES,Seville,Cedar 180,22
9116,FR,Marseille,Pine 20,138
9117,PL,Wroclaw,Pine 105,28
9118,PL,Gdansk,Oak 33,58
9119,IT,Milan,Hill 117,23
9120,US,New York,Cedar 100,130
