idAddresses,Country,City,Street,Appartment
7976,DE,Munich,Central 145,9231
7977,PL,Houston,Sunset 78,7749
7978,FR,Madrid,Pine 191,7239
7979,CZ,Yekaterinburg,Main 153,8188
7980,ES,Los Angeles,Hill 49,9158
7981,PL,Saint Petersburg,Sunset 77,3309
7982,FR,Barcelona,Park 97,4026
7983,SE,Boston,Cedar 176,9905
7984,SE,Seattle,Pine 16,3044
7985,IT,Miami,Central 135,8061
7986,RU,Milan,Central 169,271
7987,FR,Munich,River 136,230
7988,ES,Boston,Park 86,9354
7989,NL,Perm,Central 192,6238
7990,IT,Miami,Cedar 14,6587
7991,NL,Ufa,Main 149,2839
7992,FR,Chicago,Pine 20,6215
7993,IT,Milan,Main 113,4369
7994,RU,Novosibirsk,Sunset 19,2345
7995,FR,Seattle,Sunset 149,9488
7996,ES,Munich,Hill 2,1184
7997,RU,Houston,Main 58,1367
7998,NL,Munich,Central 80,8139
7999,RU,Rome,Green 129,6364
8000,SE,Phoenix,Main 175,6828
8001,PL,Perm,Main 132,7050
8002,DE,Kazan,Sunset 36,9140
8003,US,Madrid,Hill 148,4371
8004,PL,Boston,Oak 94,6141
8005,SE,New York,Central 65,1379
8006,US,Moscow,Oak 145,4379
8007,FR,New York,River 62,8216
8008,PL,Hamburg,Central 51,5263
8009,CZ,Chicago,Oak 180,6723
8010,CZ,Moscow,Sunset 73,1090
8011,PL,Los Angeles,River 154,3210
8012,RU,Seattle,Cedar 144,7906
8013,RU,Kazan,Oak 120,3401
8014,FR,Munich,Oak 90,8999
8015,CZ,Seattle,Pine 1,4545
8016,NL,Kazan,River 149,6678
8017,CZ,Barcelona,Oak 101,3122
8018,SE,Berlin,Oak 36,1761
8019,IT,Phoenix,Central 99,8544
8020,NL,Los Angeles,Green 26,2559
8021,DE,Perm,Green 142,6732
8022,FR,Rome,Main 177,7345
8023,ES,Novosibirsk,Green 161,9440
8024,NL,Ufa,Pine 104,2687
8025,DE,Yekaterinburg,Hill 105,3317
8026,FR,Lyon,Sunset 126,3155
8027,PL,Munich,Oak 174,1856
8028,ES,Lyon,Oak 79,7220
8029,NL,Munich,River 94,8610
8030,FR,Boston,Hill 86,8775
8031,SE,Samara,Cedar 187,1467
8032,FR,Boston,Pine 69,6596
8033,CZ,Houston,Main 58,4981
8034,US,Saint Petersburg,Park 6,7435
8035,PL,Hamburg,Oak 121,268
8036,CZ,Saint Petersburg,Main 13,7974
8037,CZ,Hamburg,Hill 99,9084
8038,NL,Phoenix,River 41,9024
8039,ES,Houston,Green 109,4763
8040,DE,Milan,Main 162,8206
8041,DE,Los Angeles,River 93,2691
8042,CZ,Berlin,Pine 144,6722
8043,US,Novosibirsk,Hill 123,6421
8044,IT,Barcelona,Park 32,1436
8045,SE,Moscow,Cedar 26,4559
8046,CZ,Berlin,Central 194,1261
8047,SE,Ufa,Cedar 61,1704
8048,ES,Seattle,Cedar 98,399
8049,DE,Berlin,River 153,4751
8050,ES,Perm,Cedar 35,5304
8051,FR,Hamburg,Pine 149,8662
8052,PL,Kazan,Oak 13,1865
8053,US,Chicago,Central 130,1654
8054,PL,Novosibirsk,Park 43,9762
8055,US,Moscow,Park 196,6538
8056,CZ,Lyon,Green 21,1512
8057,CZ,Perm,Central 139,6764
8058,FR,Miami,Sunset 190,7142
8059,SE,Kazan,Hill 97,369
8060,DE,Moscow,Hill 34,3022
8061,FR,Miami,Hill 34,2974
8062,PL,Kazan,Main 175,4424
8063,NL,Seattle,Hill 185,2597
8064,FR,Berlin,Hill 154,8911
8065,DE,Seattle,Cedar 41,3859
8066,US,Paris,Oak 158,4052
8067,NL,Perm,Sunset 59,2318
8068,RU,Los Angeles,Main 73,4233
8069,CZ,Los Angeles,Pine 152,9529
8070,IT,Ufa,Sunset 44,7975
8071,DE,Phoenix,Main 154,4668
8072,CZ,Madrid,Cedar 147,8486
8073,ES,Madrid,Central 25,4595
8074,SE,Chicago,Central 22,1957
8075,ES,Madrid,Green 115,4636
8076,RU,Yekaterinburg,Cedar 120,4832
8077,DE,Barcelona,River 73,484
8078,IT,Boston,Main 121,3641
8079,ES,Madrid,Main 152,8807
8080,IT,Lyon,Main 15,7776
8081,PL,Lyon,Hill 62,2400
8082,IT,Ufa,Oak 120,2290
8083,IT,Seattle,Pine 200,6907
8084,FR,Yekaterinburg,Oak 137,3461
8085,CZ,Paris,Pine 199,3101
8086,RU,Barcelona,Sunset 35,3266
8087,PL,Munich,Cedar 81,7404
8088,US,Seattle,Main 140,8872
8089,PL,Kazan,River 57,1288
8090,ES,Phoenix,Oak 107,3265
8091,ES,Barcelona,Sunset 198,6675
8092,DE,Boston,Main 57,1090
8093,PL,Saint Petersburg,Oak 112,5468
8094,ES,Yekaterinburg,Cedar 75,2429
8095,DE,Houston,Hill 12,3949
8096,SE,Barcelona,Hill 188,2954
8097,CZ,Barcelona,Hill 159,1900
8098,RU,Perm,Park 15,3839
8099,CZ,Paris,Sunset 4,7734
8100,PL,Ufa,Main 96,4875
8101,RU,Moscow,Central 198,8907
8102,DE,Houston,Hill 110,4465
8103,IT,Munich,Park 176,9358
8104,US,New York,Hill 112,9459
8105,SE,Phoenix,Oak 40,8567
8106,RU,Phoenix,River 60,5902
8107,RU,Chicago,Central 181,6777
8108,RU,Hamburg,Pine 195,9758
8109,DE,Munich,Sunset 75,8040
8110,RU,Novosibirsk,Sunset 146,8849
8111,IT,Seattle,Central 58,2698
8112,NL,Miami,River 112,7228
8113,US,Barcelona,Oak 8,108
8114,RU,New York,Oak 32,802
8115,US,Berlin,Oak 179,847
8116,US,Hamburg,Park 28,6388
8117,FR,Yekaterinburg,Main 135,9904
8118,ES,Barcelona,Green 115,4102
8119,SE,Phoenix,Main 134,7118
8120,FR,Los Angeles,Oak 56,6047
8121,CZ,Munich,Cedar 76,6858
8122,DE,Chicago,Park 50,4363
8123,CZ,Moscow,Hill 96,1972
8124,ES,Rome,Sunset 59,8739
8125,PL,Hamburg,Sunset 136,5676
8126,PL,Novosibirsk,Pine 178,3218
8127,DE,Saint Petersburg,Hill 68,7393
8128,IT,Chicago,Central 110,6070
8129,PL,Samara,Park 113,142
8130,NL,Hamburg,River 81,1601
8131,US,Madrid,Oak 55,8942
8132,CZ,Ufa,Hill 70,9425
8133,DE,Saint Petersburg,Hill 113,4621
8134,US,Berlin,Central 3,356
8135,PL,Hamburg,Main 69,5136
8136,IT,Lyon,Hill 179,5250
8137,NL,Milan,Sunset 160,1920
8138,SE,Yekaterinburg,Hill 119,8281
8139,RU,Phoenix,Oak 13,9198
8140,US,Los Angeles,Central 33,7026
8141,FR,Miami,Pine 200,1269
8142,NL,Lyon,Sunset 34,4708
8143,SE,Hamburg,Park 95,3423
8144,DE,Boston,Sunset 70,5362
8145,RU,Madrid,Hill 81,6058
8146,US,Yekaterinburg,Hill 70,1932
8147,FR,Munich,Cedar 194,3527
8148,PL,New York,River 184,9527
8149,IT,Barcelona,Central 74,8200
8150,CZ,Moscow,River 38,4092
8151,DE,Houston,River 135,5207
8152,NL,New York,Main 65,6335
8153,NL,New York,River 139,2865
8154,RU,Perm,Oak 5,4487
8155,NL,Munich,Green 131,5989
8156,CZ,Phoenix,Central 184,4270
8157,US,Madrid,Sunset 180,3440
8158,IT,Ufa,Green 18,8484
8159,PL,Phoenix,Cedar 158,9984
8160,SE,Rome,Pine 174,3605
8161,ES,Saint Petersburg,Pine 57,8212
8162,DE,Kazan,Green 107,5593
8163,DE,Seattle,Central 191,6107
8164,PL,Miami,Green 67,5654
8165,IT,Milan,Oak 126,8268
8166,RU,Los Angeles,Sunset 75,5865
8167,CZ,Houston,Sunset 10,2572
8168,DE,Samara,Cedar 153,667
8169,FR,Berlin,River 84,5702
8170,CZ,Seattle,Green 114,8738
8171,IT,Kazan,Hill 105,1843
8172,FR,Kazan,Cedar 184,2691
8173,RU,Yekaterinburg,Oak 169,8437
8174,CZ,Rome,River 19,4464
8175,ES,Saint Petersburg,River 12,5427
8176,PL,Novosibirsk,River 86,2438
8177,FR,Seattle,Central 4,4138
8178,NL,New York,Main 10,2855
8179,ES,Los Angeles,Park 170,1389
8180,DE,Paris,Cedar 51,6074
8181,PL,Munich,Green 189,8343
8182,NL,Miami,Green 16,3462
8183,NL,Los Angeles,Cedar 94,2679
8184,CZ,Saint Petersburg,River 79,910
8185,IT,Chicago,River 60,5150
8186,SE,Phoenix,Main 82,6296
8187,FR,Boston,Central 74,6673
8188,US,Phoenix,Central 160,8390
8189,SE,Los Angeles,Main 5,2181
8190,CZ,Chicago,Green 160,3562
8191,SE,Munich,Park 96,4555
8192,DE,Hamburg,Central 45,6768
8193,US,Rome,Sunset 101,638
8194,ES,Samara,Green 19,7411
8195,SE,Boston,Green 71,3612
8196,US,Houston,Sunset 135,2678
8197,CZ,Seattle,Central 93,7585
8198,IT,Milan,Sunset 43,2669
8199,RU,Phoenix,Pine 200,8697
8200,CZ,Miami,Green 69,8016
8201,FR,Madrid,River 66,4499
8202,CZ,Phoenix,Central 167,4682
8203,RU,Novosibirsk,River 103,3112
8204,CZ,Miami,Pine 92,7075
8205,FR,New York,Park 115,998
8206,DE,Munich,Main 150,5313
8207,RU,Los Angeles,Oak 115,3197
8208,SE,Lyon,Hill 67,1003
8209,ES,Saint Petersburg,Oak 110,2007
8210,US,Yekaterinburg,Pine 39,5603
8211,PL,Boston,Park 119,7648
8212,US,New York,Park 138,5994
8213,RU,Yekaterinburg,Pine 90,367
8214,ES,Madrid,Main 35,9266
8215,RU,Berlin,River 140,6181
8216,ES,Yekaterinburg,Hill 96,2418
8217,FR,Saint Petersburg,Central 175,380
8218,IT,Berlin,Oak 33,4436
8219,FR,Phoenix,Central 152,2297
8220,NL,Miami,Main 1,3648
8221,NL,Moscow,Hill 154,6062
8222,NL,Paris,Pine 47,9845
8223,RU,Barcelona,Hill 136,7641
8224,FR,Kazan,Main 137,8100
8225,FR,Rome,Pine 36,2419
8226,NL,Yekaterinburg,Central 129,5999
8227,FR,Phoenix,Pine 57,907
8228,RU,Lyon,Sunset 108,3772
8229,DE,Munich,Central 23,258
8230,SE,Miami,Hill 101,461
8231,US,Samara,Central 102,9777
8232,IT,Barcelona,Green 139,3932
8233,RU,Chicago,Pine 160,1797
8234,NL,Yekaterinburg,Cedar 167,8173
8235,FR,Houston,River 125,7491
8236,PL,Munich,Oak 61,4918
8237,CZ,Milan,Main 127,8421
8238,DE,Paris,Hill 146,1593
8239,IT,Houston,Cedar 103,3415
8240,FR,Lyon,Sunset 18,7290
8241,ES,Miami,Cedar 127,5704
8242,SE,Samara,Sunset 125,150
8243,NL,Barcelona,Park 44,5902
8244,FR,Lyon,Oak 5,5461
8245,IT,New York,Green 74,6896
8246,ES,Perm,Central 14,1353
8247,RU,New York,Oak 43,3600
8248,IT,Chicago,Central 130,5755
8249,PL,Munich,Pine 18,5059
8250,NL,Barcelona,Central 127,1514
8251,IT,Barcelona,Sunset 53,2894
8252,IT,Seattle,Pine 69,1495
8253,RU,Miami,Cedar 13,5736
8254,NL,Chicago,Pine 7,5455
8255,PL,Hamburg,Park 186,9489
8256,FR,Boston,Cedar 115,2174
8257,IT,Miami,Park 46,4202
8258,ES,Hamburg,Oak 133,6851
8259,DE,Paris,Oak 90,6670
8260,IT,Madrid,Main 18,9003
8261,CZ,Hamburg,Central 167,3127
8262,NL,Ufa,Oak 98,8807
8263,CZ,Perm,Cedar 5,8220
8264,RU,Paris,Pine 140,3328
8265,SE,Chicago,Green 118,3725
8266,NL,Milan,Green 34,1985
8267,PL,Miami,Sunset 97,9761
8268,US,Moscow,Hill 26,9340
8269,IT,Munich,Park 117,4451
8270,US,Chicago,Sunset 185,4500
8271,NL,Phoenix,Central 168,2785
8272,PL,Lyon,Pine 31,970
8273,IT,Hamburg,Park 95,9152
8274,US,Kazan,Green 86,8216
8275,DE,Milan,Pine 184,82
8276,IT,Lyon,Oak 6,1233
8277,ES,Chicago,Main 90,5771
8278,CZ,Milan,Cedar 8,2117
8279,PL,Paris,Hill 27,9353
8280,PL,Novosibirsk,Park 30,3422
8281,NL,Munich,Hill 80,6846
8282,ES,Novosibirsk,Green 116,6801
8283,PL,Saint Petersburg,Oak 20,6525
8284,CZ,Paris,Park 165,9543
8285,NL,Milan,Main 96,3312
8286,CZ,Boston,Cedar 15,8544
8287,RU,Ufa,Central 37,3344
8288,ES,Lyon,Green 188,5074
8289,US,Yekaterinburg,Park 170,1382
8290,FR,Rome,Hill 18,6694
8291,NL,Samara,Green 63,8443
8292,PL,Los Angeles,Central 158,6730
8293,ES,Boston,Cedar 64,7655
8294,SE,Munich,River 11,4100
8295,DE,Yekaterinburg,Hill 68,3081
8296,SE,Yekaterinburg,Oak 29,62
8297,NL,Madrid,Sunset 22,657
8298,NL,Berlin,Green 52,7139
8299,PL,Moscow,Main 111,5779
8300,DE,Moscow,Main 51,525
8301,PL,Berlin,Green 25,8646
8302,FR,Chicago,Main 196,3641
8303,CZ,Rome,Main 188,5530
8304,CZ,Hamburg,Park 126,6936
8305,NL,Madrid,Cedar 191,8090
8306,RU,Madrid,Oak 129,3508
8307,FR,Paris,Central 183,7905
8308,ES,Miami,Sunset 77,9560
8309,US,Yekaterinburg,Sunset 109,3420
8310,NL,Ufa,Main 18,9828
8311,NL,Hamburg,Cedar 20,2608
8312,IT,Madrid,Sunset 72,4985
8313,RU,Yekaterinburg,Hill 79,6468
8314,NL,Paris,Oak 49,6212
8315,NL,Barcelona,Park 18,4664
8316,CZ,Seattle,River 36,8261
8317,PL,Houston,Hill 142,4199
8318,US,Paris,Main 132,758
8319,US,Madrid,Sunset 153,605
8320,NL,Houston,Hill 28,9380
8321,FR,Chicago,Oak 8,5482
8322,DE,Barcelona,River 97,8815
8323,DE,New York,Park 124,9157
8324,CZ,Saint Petersburg,Central 152,6258
8325,IT,Lyon,Pine 94,8397
8326,IT,Miami,Oak 12,8218
8327,FR,Barcelona,River 44,3459
8328,NL,Yekaterinburg,Sunset 69,8872
8329,PL,Samara,Main 139,464
8330,DE,Perm,Sunset 53,6454
8331,IT,Chicago,Park 16,2374
8332,NL,Yekaterinburg,River 156,1939
8333,RU,Chicago,Central 197,774
8334,FR,Seattle,Sunset 122,5317
8335,CZ,Kazan,Green 121,6995
8336,SE,Houston,Sunset 144,5623
8337,SE,Barcelona,Pine 179,5206
8338,ES,Novosibirsk,Pine 123,6348
8339,IT,Phoenix,Oak 40,1241
8340,CZ,Rome,Cedar 140,9187
8341,NL,Chicago,Pine 25,4529
8342,US,Miami,River 178,5377
8343,SE,New York,Park 181,9476
8344,CZ,Boston,Cedar 176,8530
8345,ES,Hamburg,Central 52,8513
8346,SE,Berlin,Pine 89,4313
8347,DE,Paris,Park 188,8785
8348,PL,Rome,Cedar 130,1926
8349,IT,Madrid,Green 52,3850
8350,ES,Kazan,Main 161,4834
8351,US,Seattle,River 14,4014
8352,ES,Samara,Park 23,9397
8353,ES,Lyon,Main 166,9439
8354,CZ,Los Angeles,Pine 96,9325
8355,PL,Chicago,Cedar 20,8190
8356,RU,Paris,Green 67,147
8357,IT,Houston,Sunset 2,5187
8358,FR,Barcelona,Oak 49,3017
8359,CZ,Boston,Park 61,9071
8360,DE,Houston,Park 77,3641
8361,RU,Novosibirsk,Oak 115,6862
8362,IT,Boston,Green 163,989
8363,CZ,Phoenix,Green 98,1348
8364,US,Perm,Main 173,221
8365,DE,Saint Petersburg,Oak 192,5509
8366,ES,Hamburg,Cedar 70,9313
8367,CZ,Lyon,Pine 86,1348
8368,FR,Milan,Oak 71,7124
8369,IT,Ufa,Pine 21,4756
8370,PL,Munich,Pine 21,7974
8371,PL,Yekaterinburg,Oak 183,7029
8372,CZ,Madrid,Cedar 160,2344
8373,DE,Samara,Sunset 178,7115
8374,SE,Yekaterinburg,Cedar 48,3057
8375,DE,Lyon,Oak 10,8764
8376,RU,Ufa,Park 71,7166
8377,FR,Munich,Cedar 100,1303
8378,NL,Milan,Central 75,5874
8379,IT,Chicago,Sunset 68,7833
8380,DE,Houston,Hill 1,7666
8381,ES,Lyon,Park 125,845
8382,SE,Paris,Green 153,9228
8383,RU,Ufa,Green 98,8209
8384,CZ,Seattle,Green 12,9827
8385,SE,Milan,Hill 191,9993
8386,RU,Yekaterinburg,Hill 5,900
8387,FR,Madrid,Central 96,600
8388,FR,Ufa,Central 165,3139
8389,IT,Kazan,Central 84,8280
8390,ES,Milan,River 188,6277
8391,SE,Milan,Oak 177,9737
8392,RU,Paris,Central 4,8260
8393,PL,Barcelona,Main 60,594
8394,PL,Los Angeles,Pine 22,3259
8395,DE,Los Angeles,Green 54,6533
8396,CZ,Saint Petersburg,Main 158,287
8397,PL,Rome,Park 190,4481
8398,ES,Paris,Main 159,3446
8399,IT,Rome,Central 174,1104
8400,NL,Milan,Hill 34,4987
8401,PL,Moscow,Main 128,2146
8402,DE,Rome,Park 62,9114
8403,SE,Paris,Pine 144,3414
8404,IT,Madrid,Main 144,2584
8405,NL,Ufa,Central 153,2297
8406,US,Rome,River 141,7976
8407,PL,Milan,Central 57,5921
8408,DE,Madrid,Main 4,974
8409,FR,Kazan,Cedar 128,2738
8410,IT,Chicago,Hill 149,393
8411,CZ,Paris,Park 70,4099
8412,IT,Rome,Cedar 30,961
8413,DE,Phoenix,Main 171,4112
8414,IT,Kazan,Green 46,7157
8415,CZ,Moscow,Central 118,831
8416,CZ,Samara,River 120,7174
8417,CZ,Kazan,Cedar 132,7098
8418,ES,Lyon,Park 75,9893
8419,SE,Munich,Cedar 171,3736
8420,SE,Paris,Hill 135,2666
8421,ES,Chicago,Main 97,2036
8422,FR,Samara,Hill 195,9743
8423,RU,Perm,Central 53,4979
8424,ES,Saint Petersburg,Green 42,4429
8425,PL,Hamburg,River 150,8878
8426,ES,Saint Petersburg,Sunset 24,6238
8427,US,Los Angeles,Pine 161,8942
8428,CZ,Samara,River 1,110
8429,US,Los Angeles,Sunset 2,7228
8430,PL,Milan,Central 130,3623
8431,NL,Yekaterinburg,Central 15,6490
8432,US,Los Angeles,Oak 2,5156
8433,CZ,Boston,Sunset 56,4268
8434,CZ,Samara,Oak 88,1037
8435,SE,Rome,Central 77,7125
8436,SE,Yekaterinburg,Cedar 25,3081
8437,DE,Perm,Hill 58,4006
8438,US,Ufa,Green 154,2729
8439,US,New York,Green 40,6133
8440,PL,Moscow,Park 151,6766
8441,IT,Barcelona,Central 139,3102
8442,DE,Munich,Park 30,7361
8443,FR,Boston,Cedar 141,8162
8444,FR,Yekaterinburg,Central 141,486
8445,FR,Seattle,River 36,8186
8446,ES,Milan,Main 32,5046
8447,PL,Miami,Sunset 164,7299
8448,DE,Rome,Park 4,8322
8449,US,Phoenix,Green 178,7472
8450,ES,Miami,Sunset 119,5331
8451,CZ,Chicago,Central 21,7189
8452,FR,Novosibirsk,Green 2,7171
8453,PL,Boston,Main 145,562
8454,DE,Hamburg,Oak 47,7946
8455,FR,Barcelona,Sunset 51,1114
8456,ES,Ufa,Sunset 37,3301
8457,ES,Munich,Central 170,5157
8458,RU,Novosibirsk,Oak 47,539
8459,PL,Saint Petersburg,Central 95,9638
8460,CZ,Rome,Hill 16,2043
8461,NL,Paris,Pine 51,259
8462,PL,Boston,River 200,9303
8463,PL,Houston,Pine 129,8517
8464,CZ,Hamburg,Cedar 196,5739
8465,CZ,Moscow,Oak 121,6518
8466,FR,Seattle,Oak 99,3277
8467,PL,Moscow,Cedar 78,3957
8468,DE,Munich,Main 146,1989
8469,CZ,Phoenix,Sunset 9,7917
8470,IT,Boston,Sunset 82,8235
8471,US,Phoenix,Green 119,9905
8472,DE,Lyon,Sunset 53,6211
8473,US,Los Angeles,Main 73,3902
8474,US,Miami,River 42,2694
8475,US,Lyon,Pine 148,7294
8476,ES,Rome,Oak 52,5090
8477,PL,Boston,Cedar 21,8629
8478,DE,Yekaterinburg,Oak 154,7223
8479,NL,Samara,Sunset 40,8722
8480,CZ,Hamburg,Central 18,4183
8481,CZ,Paris,Sunset 184,8073
8482,DE,Kazan,Main 170,1962
8483,ES,Ufa,Park 6,9513
8484,CZ,Boston,Hill 118,5738
8485,FR,Berlin,Central 131,3993
8486,DE,Seattle,Green 41,1018
8487,IT,Munich,Hill 125,1393
8488,PL,Samara,Sunset 170,7603
8489,FR,Saint Petersburg,Hill 109,8047
8490,FR,Saint Petersburg,River 169,1417
8491,IT,Perm,Main 55,7279
8492,ES,Rome,Main 180,386
8493,ES,Samara,Sunset 154,8946
8494,RU,Phoenix,Main 5,620
8495,FR,Houston,Central 34,6468
8496,PL,Madrid,Central 136,8244
8497,IT,Rome,River 184,7512
8498,NL,Miami,Sunset 199,2533
8499,RU,Hamburg,Sunset 68,6970
8500,RU,Berlin,Central 43,9729
8501,RU,Paris,Pine 80,1695
8502,RU,Los Angeles,River 78,9124
8503,NL,Boston,Main 25,4760
8504,RU,Rome,Main 93,1931
8505,FR,Saint Petersburg,River 10,4594
8506,SE,Yekaterinburg,Park 147,6310
8507,RU,Milan,Central 70,4956
8508,PL,Yekaterinburg,Pine 160,9958
8509,ES,Munich,Pine 193,5004
8510,SE,Moscow,River 81,9051
8511,DE,Paris,Main 103,8073
8512,ES,Phoenix,Main 32,4433
8513,RU,Samara,Cedar 177,6012
8514,SE,Chicago,Cedar 74,26
8515,IT,Los Angeles,Oak 155,59
8516,NL,Phoenix,Park 12,9940
8517,NL,Kazan,River 43,4227
8518,IT,Saint Petersburg,Main 61,5163
8519,DE,Paris,Main 36,1654
8520,US,Paris,Park 97,5184
8521,FR,Boston,Cedar 140,7013
8522,NL,Boston,River 8,4542
8523,DE,Berlin,Hill 177,4951
8524,US,Lyon,Pine 64,4642
8525,DE,Novosibirsk,Hill 126,6888
8526,ES,Moscow,Hill 122,7111
8527,FR,Hamburg,Main 192,4821
8528,RU,Samara,Pine 77,7678
8529,CZ,Moscow,Central 61,7447
8530,IT,Boston,Green 119,4703
8531,SE,Perm,River 125,7841
8532,FR,Yekaterinburg,River 84,8552
8533,CZ,Phoenix,River 135,2377
8534,ES,Paris,Pine 180,7347
8535,DE,Moscow,Green 25,9648
8536,DE,Rome,Hill 73,7970
8537,IT,Barcelona,River 173,3129
8538,RU,Novosibirsk,Park 44,837
8539,SE,Barcelona,Oak 139,9197
8540,US,Miami,Sunset 42,6707
8541,RU,Samara,Central 81,7674
8542,FR,Miami,Pine 84,3181
8543,DE,Berlin,Central 156,4168
8544,PL,Munich,Pine 59,4478
8545,DE,New York,River 128,9709
8546,PL,Chicago,Pine 17,8896
8547,RU,Perm,Main 165,7879
8548,RU,Hamburg,Central 102,1170
8549,SE,Ufa,Sunset 111,7159
8550,SE,Barcelona,Central 55,5732
8551,US,Boston,Green 19,7721
8552,DE,Houston,Central 58,3772
8553,RU,Houston,Oak 68,7509
8554,IT,Milan,Sunset 64,4990
8555,ES,Boston,Park 95,5274
8556,ES,Boston,Sunset 131,1148
8557,US,Moscow,Pine 83,8082
8558,US,Seattle,Central 54,5962
8559,US,Boston,Oak 166,6124
8560,RU,Hamburg,Park 124,155
8561,DE,Miami,Park 125,5118
8562,ES,Novosibirsk,Sunset 184,9397
8563,FR,Boston,Green 180,7492
8564,NL,Miami,Pine 148,6780
8565,ES,Houston,Park 121,447
8566,PL,Houston,Main 67,3284
8567,SE,Houston,Hill 97,5790
8568,IT,Ufa,Central 18,8826
8569,US,Munich,Cedar 171,1851
8570,CZ,Ufa,Main 11,4573
8571,CZ,Los Angeles,Oak 10,6832
8572,NL,Paris,Green 147,3970
8573,SE,Hamburg,Central 74,9515
8574,DE,Hamburg,Sunset 72,4679
8575,IT,Lyon,Pine 78,9
8576,RU,Perm,Green 174,2567
8577,CZ,New York,Pine 111,6076
8578,CZ,Seattle,Park 161,6114
8579,IT,Novosibirsk,Sunset 49,7979
8580,NL,Novosibirsk,Central 124,3042
8581,FR,Boston,Main 111,2595
8582,ES,Los Angeles,Sunset 77,9171
8583,SE,Boston,River 20,8988
8584,DE,Saint Petersburg,Oak 45,3117
8585,RU,Rome,Park 181,2141
8586,SE,Barcelona,Cedar 177,6981
8587,CZ,Paris,Sunset 160,7404
8588,US,Chicago,Oak 151,8797
8589,DE,Samara,Park 44,4092
8590,FR,Chicago,Main 63,6079
8591,FR,Los Angeles,Hill 95,1647
8592,IT,Novosibirsk,Oak 185,9703
8593,CZ,Berlin,Main 81,8769
8594,DE,Moscow,Oak 46,1579
8595,FR,Samara,Main 3,1977
8596,IT,Paris,River 71,1569
8597,SE,Lyon,Park 49,6144
8598,FR,Ufa,Pine 113,1147
8599,CZ,Milan,River 142,5541
8600,RU,Kazan,Cedar 135,5453
8601,SE,Los Angeles,Oak 2,7880
8602,FR,Rome,Main 118,9099
8603,ES,Samara,River 82,5489
8604,IT,Chicago,River 153,9118
8605,NL,Berlin,Oak 14,3427
8606,DE,New York,Oak 15,2335
8607,ES,Perm,Park 42,7736
8608,RU,Chicago,Central 45,2112
8609,NL,Phoenix,Main 124,9650
8610,FR,Saint Petersburg,Green 90,1411
8611,RU,Rome,Main 171,2855
8612,NL,Rome,Pine 51,2860
8613,SE,Novosibirsk,Main 33,3895
8614,FR,Miami,Green 172,7939
8615,CZ,New York,River 115,8181
8616,IT,Seattle,Sunset 166,6099
8617,IT,Rome,River 182,9594
8618,SE,Boston,Park 39,5597
8619,SE,Boston,Park 132,9141
8620,NL,Boston,Sunset 178,8126
8621,US,Perm,Oak 8,259
8622,IT,Samara,Sunset 146,6673
8623,RU,Chicago,River 193,3827
8624,RU,Los Angeles,Green 74,5099
8625,CZ,Milan,River 196,8721
8626,SE,Novosibirsk,Oak 19,6196
8627,NL,Hamburg,Sunset 103,5148
8628,SE,New York,Sunset 193,2815
8629,FR,Los Angeles,Pine 28,741
8630,FR,Rome,Sunset 53,4362
8631,NL,Berlin,River 38,8589
8632,CZ,Chicago,Pine 120,9508
8633,US,Berlin,Hill 164,8032
8634,CZ,Phoenix,Park 154,8455
8635,RU,New York,Pine 133,594
8636,NL,Milan,Pine 103,5650
8637,SE,Los Angeles,Pine 20,8538
8638,NL,Madrid,Pine 150,1327
8639,FR,Seattle,Sunset 114,1860
8640,US,Saint Petersburg,River 103,559
8641,DE,Seattle,Main 67,6517
8642,RU,Phoenix,Pine 52,784
8643,IT,Rome,Cedar 101,870
8644,SE,Berlin,Cedar 114,6085
8645,NL,Saint Petersburg,Central 147,4255
8646,ES,Perm,Main 110,8349
8647,ES,New York,Park 105,127
8648,IT,Madrid,River 140,8277
8649,PL,Kazan,Hill 74,7886
8650,NL,Berlin,Central 10,9771
8651,US,Moscow,Pine 152,9188
8652,DE,Lyon,Park 12,5655
8653,RU,Miami,Sunset 49,7445
8654,SE,Miami,Central 5,8162
8655,FR,Lyon,Hill 172,5894
8656,NL,Berlin,Central 5,5146
8657,NL,Chicago,Oak 137,7626
8658,CZ,Miami,Sunset 77,5800
8659,US,Boston,Oak 138,6621
8660,NL,Los Angeles,Main 126,176
8661,DE,Ufa,River 118,6548
8662,NL,Saint Petersburg,Cedar 141,5601
8663,PL,Los Angeles,Oak 82,9166
8664,ES,Boston,Hill 76,8383
8665,CZ,Milan,Central 77,8006
8666,NL,Houston,Cedar 151,364
8667,ES,Milan,Green 25,1443
8668,SE,Seattle,Park 136,3801
8669,ES,Lyon,Central 139,4408
8670,NL,Moscow,Hill 53,3579
8671,PL,Phoenix,Central 150,2382
8672,FR,Rome,Central 37,1888
8673,PL,Hamburg,Cedar 50,5285
8674,ES,Hamburg,Pine 112,5472
8675,CZ,Miami,Green 130,577
8676,RU,Phoenix,Green 42,4875
8677,FR,Perm,Park 164,2007
8678,FR,Berlin,Main 135,9500
8679,US,Yekaterinburg,Central 29,5267
8680,PL,Kazan,Main 93,6452
8681,CZ,Chicago,Main 100,5532
8682,NL,Novosibirsk,Sunset 153,1499
8683,ES,Ufa,Main 147,9639
